Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
0,500-1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,9.0,7.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Sometimes,No,8,No,No,1,3,30,Female
0,26-100,1.0,1.0,Yes,No,No,I don't know,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,,0.0,6.0,3.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Often,Often,Maybe,7,Maybe,Maybe,0,2,36,Male
0,More than 1000,0.0,1.0,Yes,Yes,No,Yes,I don't know,I don't know,Same level of comfort for each,Maybe,0.0,Maybe,0.0,0.0,5.0,0.0,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Rarely,Often,Maybe,10,Maybe,Maybe,0,1,31,Female
0,6-25,1.0,1.0,Not eligible for coverage / NA,,No,No,I don't know,Somewhat easy,Physical health,No,0.0,Maybe,0.0,0.0,4.0,1.0,Some of my previous supervisors,Possibly,No,1,I don't know,Not applicable to me,Sometimes,,6,No,No,0,1,42,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,6,Maybe,Maybe,0,2,41,cis male
0,More than 1000,1.0,1.0,I don't know,No,No,I don't know,I don't know,I don't know,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,6.0,2.0,"Yes, all of my previous supervisors",Possibly,Possibly,0,I don't know,Not applicable to me,Sometimes,No,9,Maybe,No,1,3,33,Female
0,More than 1000,0.0,1.0,Yes,Yes,I don't know,Yes,Yes,Difficult,Physical health,No,0.0,Maybe,0.0,0.0,8.0,8.0,I don't know,Possibly,Possibly,1,I don't know,Sometimes,Often,,2,No,No,0,2,26,male
0,100-500,1.0,1.0,No,No,No,No,I don't know,I don't know,Same level of comfort for each,Maybe,0.0,Yes,1.0,0.0,0.0,0.0,Some of my previous supervisors,Possibly,Possibly,1,No,Sometimes,Often,No,10,Maybe,Maybe,0,2,37,m
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,1.0,Yes,1.0,1.0,7.0,7.0,Some of my previous supervisors,Yes,Yes,1,Yes,Often,Often,No,8,Maybe,Maybe,1,2,36,She/her/they/them
0,26-100,1.0,1.0,Not eligible for coverage / NA,,No,No,Yes,Very easy,Same level of comfort for each,Yes,0.0,Yes,0.0,0.0,10.0,10.0,"Yes, all of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,10,Yes,Yes,0,2,35,Male
0,100-500,0.0,1.0,I don't know,No,No,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,0.0,0.0,5.0,5.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,8,Maybe,Maybe,0,4,45,male
0,6-25,1.0,1.0,No,,No,No,I don't know,Very easy,Same level of comfort for each,Yes,0.0,Yes,0.0,0.0,10.0,10.0,Some of my previous supervisors,Don't Know,No,0,No,Not applicable to me,Not applicable to me,,10,Yes,No,0,5,23,Male
0,6-25,1.0,1.0,Yes,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Maybe,0.0,1.0,8.0,6.0,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,No,6,Maybe,Maybe,0,4,26,Male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,1,No,Often,Not applicable to me,,10,Maybe,No,0,1,23,Male
0,6-25,0.0,1.0,No,No,No,No,I don't know,Somewhat easy,Physical health,Maybe,0.0,No,0.0,0.0,5.0,4.0,I don't know,No,No,0,I don't know,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,0,3,26,male
0,6-25,1.0,1.0,I don't know,No,No,No,Yes,Very easy,Physical health,Yes,0.0,Yes,0.0,1.0,8.0,6.0,Some of my previous supervisors,Possibly,Possibly,0,Yes,Not applicable to me,Not applicable to me,No,8,Maybe,No,0,2,34,Male
0,6-25,1.0,1.0,Not eligible for coverage / NA,,Yes,I don't know,Yes,Somewhat easy,Physical health,Maybe,0.0,Maybe,0.0,0.0,7.0,7.0,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,No,4,Maybe,No,0,4,22,Male
0,6-25,0.0,1.0,Yes,No,No,No,No,Difficult,Physical health,No,1.0,No,1.0,1.0,6.0,1.0,"No, none of my previous supervisors",Possibly,Don't Know,0,I don't know,Not applicable to me,Not applicable to me,Maybe,3,Maybe,No,0,4,42,Female
0,500-1000,1.0,1.0,No,,No,No,Yes,I don't know,Same level of comfort for each,No,0.0,Maybe,0.0,0.0,4.0,0.0,"No, none of my previous supervisors",Possibly,Yes,1,I don't know,Never,Sometimes,Maybe,10,No,No,0,1,40,male
0,500-1000,0.0,1.0,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,No,0.0,Maybe,0.0,0.0,1.0,1.0,Some of my previous supervisors,Possibly,Don't Know,0,Yes,Not applicable to me,Not applicable to me,,2,No,No,0,1,42,Male
0,26-100,1.0,1.0,Yes,Yes,No,No,I don't know,Somewhat difficult,Same level of comfort for each,Maybe,0.0,Maybe,1.0,0.0,8.0,5.0,,Possibly,Yes,1,Yes,Not applicable to me,Sometimes,No,8,No,No,0,2,35,Male
0,6-25,1.0,1.0,No,No,No,No,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,0.0,8.0,8.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Maybe,8,Maybe,Maybe,0,3,36,Male
0,26-100,1.0,1.0,Yes,Yes,No,I don't know,Yes,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,0.0,1.0,7.0,7.0,Some of my previous supervisors,No,Possibly,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,0,3,37,Male
0,100-500,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,9.0,9.0,Some of my previous supervisors,Yes,Possibly,1,Yes,Sometimes,Often,No,10,Maybe,Maybe,1,4,31,Female
0,500-1000,1.0,1.0,Yes,Yes,No,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,5.0,5.0,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Sometimes,Often,No,10,Maybe,Maybe,0,3,27,Male
0,6-25,0.0,1.0,I don't know,No,I don't know,I don't know,I don't know,Very easy,Physical health,Maybe,0.0,Maybe,0.0,0.0,3.0,3.0,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,No,5,Maybe,Maybe,0,2,38,Male
0,6-25,1.0,1.0,No,,Yes,No,Yes,Neither easy nor difficult,Physical health,Yes,1.0,Yes,1.0,1.0,5.0,5.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,10,Maybe,Maybe,1,3,32,Male
0,More than 1000,1.0,1.0,Yes,Yes,No,I don't know,I don't know,Very easy,Physical health,Maybe,0.0,No,0.0,0.0,7.0,5.0,,Yes,Yes,0,Yes,Rarely,Rarely,,8,No,No,0,3,23,Other
0,More than 1000,0.0,1.0,No,No,No,I don't know,I don't know,Somewhat difficult,Physical health,No,0.0,No,0.0,0.0,6.0,0.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Often,No,0,Yes,No,0,2,51,Male
0,26-100,1.0,1.0,Not eligible for coverage / NA,,No,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,0.0,5.0,5.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Sometimes,Often,No,10,Yes,Yes,0,2,26,Cis female 
0,500-1000,1.0,1.0,Not eligible for coverage / NA,No,No,No,I don't know,I don't know,Physical health,Maybe,0.0,No,0.0,0.0,8.0,3.0,I don't know,Possibly,No,0,I don't know,Not applicable to me,Sometimes,No,6,Maybe,No,0,2,19,Female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,I don't know,Physical health,No,0.0,No,0.0,0.0,6.0,4.0,Some of my previous supervisors,Yes,Yes,0,I don't know,Not applicable to me,Sometimes,,8,Maybe,No,0,2,44,Male
0,500-1000,1.0,1.0,Yes,Yes,No,I don't know,I don't know,I don't know,Physical health,Maybe,0.0,No,0.0,1.0,6.0,6.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Often,Often,Yes,8,No,No,0,2,42,Male
0,26-100,1.0,1.0,Yes,Yes,No,No,I don't know,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,7.0,7.0,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Rarely,Often,No,10,No,No,1,4,26,Male
0,500-1000,0.0,1.0,Yes,Yes,No,No,Yes,Somewhat easy,Physical health,No,1.0,Maybe,1.0,0.0,9.0,2.0,I don't know,Yes,Don't Know,1,I don't know,Sometimes,Often,No,7,Yes,Maybe,0,3,38,Male
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Yes,1.0,Yes,1.0,1.0,8.0,6.0,,Yes,Yes,1,Yes,Rarely,Often,No,10,No,No,0,2,26,Female 
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Sometimes,No,1,Maybe,No,0,1,40,Male
0,100-500,1.0,1.0,Yes,Yes,No,Yes,Yes,Very easy,Physical health,Yes,1.0,Yes,1.0,0.0,9.0,9.0,Some of my previous supervisors,Possibly,Possibly,1,I don't know,Rarely,Often,Yes,8,No,No,0,2,32,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1.0,0.0,7.0,8.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Maybe,8,No,No,1,4,39,Male
0,6-25,1.0,1.0,Yes,Yes,No,No,Yes,I don't know,Same level of comfort for each,Yes,1.0,Maybe,1.0,1.0,10.0,10.0,Some of my previous supervisors,Yes,Yes,1,Yes,Never,Sometimes,Yes,8,Maybe,No,0,4,44,female
0,More than 1000,1.0,1.0,Yes,Yes,I don't know,I don't know,I don't know,Very easy,Physical health,Yes,1.0,Maybe,0.0,0.0,5.0,2.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,,8,Maybe,No,0,3,33,Female
0,100-500,1.0,1.0,No,,No,No,No,I don't know,Same level of comfort for each,Yes,0.0,Yes,0.0,0.0,5.0,0.0,"Yes, all of my previous supervisors",Yes,No,1,I don't know,Rarely,Rarely,No,10,Maybe,Maybe,0,3,38,male
0,6-25,1.0,1.0,I don't know,No,Yes,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1.0,0.0,6.0,6.0,"Yes, all of my previous supervisors",Yes,Possibly,1,I don't know,Sometimes,Sometimes,No,8,Maybe,No,0,4,42,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,I don't know,Sometimes,Often,No,5,Maybe,No,0,3,57,Male
0,100-500,0.0,1.0,No,No,No,No,I don't know,Neither easy nor difficult,Physical health,No,0.0,No,0.0,0.0,4.0,5.0,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Often,Often,No,2,No,No,0,2,28,male
0,26-100,1.0,1.0,No,No,Yes,No,I don't know,Very easy,Mental health,No,1.0,Yes,1.0,1.0,7.0,5.0,"No, none of my previous supervisors",Yes,Possibly,1,No,Sometimes,Often,No,10,Maybe,Maybe,1,2,31,male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,10,Maybe,No,0,3,34,Male
0,26-100,1.0,1.0,I don't know,No,No,I don't know,Yes,Very easy,Physical health,Yes,0.0,Maybe,0.0,0.0,8.0,7.0,,No,No,0,No,Not applicable to me,Not applicable to me,No,10,Yes,Yes,0,3,35,Male
0,100-500,1.0,1.0,I don't know,No,No,No,I don't know,I don't know,Physical health,Maybe,0.0,No,0.0,1.0,0.0,0.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,5,No,No,0,3,30,Male
0,26-100,1.0,1.0,Yes,Yes,No,No,I don't know,Somewhat easy,Physical health,Yes,1.0,Maybe,1.0,1.0,8.0,8.0,Some of my previous supervisors,Yes,Yes,1,No,Rarely,Often,No,6,Yes,Yes,1,4,30,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,No,5,No,No,0,2,35,Male
0,26-100,1.0,1.0,I don't know,No,No,No,I don't know,Very easy,Same level of comfort for each,Maybe,0.0,Yes,0.0,1.0,5.0,5.0,"Yes, all of my previous supervisors",No,No,0,Yes,Not applicable to me,Not applicable to me,,5,No,No,0,2,40,SWM
0,26-100,0.0,1.0,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,0.0,0.0,3.0,3.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,10,Yes,Maybe,0,1,39,male
0,26-100,1.0,1.0,I don't know,No,No,No,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,0.0,0.0,0.0,2.0,I don't know,No,No,0,Yes,Not applicable to me,Not applicable to me,,3,No,No,0,2,24,m
0,100-500,1.0,1.0,Yes,Yes,No,I don't know,Yes,Somewhat difficult,Physical health,Maybe,1.0,Maybe,0.0,1.0,7.0,4.0,Some of my previous supervisors,Possibly,Yes,1,I don't know,Sometimes,Often,Yes,9,No,No,0,3,42,cis male
0,26-100,1.0,1.0,Yes,No,No,No,I don't know,Difficult,Physical health,Maybe,0.0,Maybe,1.0,0.0,8.0,4.0,,Possibly,Don't Know,1,Yes,Never,Sometimes,No,9,No,No,0,2,35,Male
0,More than 1000,1.0,1.0,Yes,Yes,I don't know,I don't know,Yes,Somewhat easy,Physical health,Yes,0.0,Maybe,0.0,0.0,8.0,8.0,Some of my previous supervisors,Yes,Yes,1,I don't know,Rarely,Often,No,9,No,No,0,3,34,Male
0,100-500,1.0,1.0,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,No,0.0,No,0.0,0.0,7.0,4.0,"Yes, all of my previous supervisors",Yes,Possibly,1,Yes,Sometimes,Often,Yes,10,Yes,No,0,1,33,Female
0,26-100,1.0,1.0,Yes,Yes,No,I don't know,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Maybe,0.0,0.0,6.0,7.0,Some of my previous supervisors,No,Possibly,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,0,3,37,Male
0,100-500,0.0,1.0,Yes,Yes,No,No,Yes,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,1.0,1.0,5.0,5.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,Maybe,8,No,No,0,4,36,Male
0,26-100,0.0,1.0,Yes,No,No,No,Yes,Neither easy nor difficult,Physical health,Yes,1.0,Yes,1.0,0.0,6.0,5.0,Some of my previous supervisors,Possibly,Yes,1,I don't know,Rarely,Often,No,9,No,No,1,2,47,cisgender female
0,26-100,1.0,1.0,I don't know,No,No,No,I don't know,I don't know,Physical health,Maybe,1.0,Maybe,1.0,1.0,7.0,3.0,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,Maybe,6,No,No,0,2,42,Male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Difficult,Physical health,Maybe,0.0,Maybe,1.0,1.0,3.0,3.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,No,8,Yes,No,0,3,29,NB
1,,,,,,,,,,,,,,,,,,,Don't Know,No,0,No,Not applicable to me,Not applicable to me,,5,Maybe,No,0,3,38,female
0,6-25,1.0,0.0,No,No,No,No,No,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,0.0,1.0,2.0,2.0,I don't know,No,No,0,I don't know,Sometimes,Sometimes,,8,Maybe,Maybe,0,1,30,m
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Yes,9,Maybe,No,0,2,30,Genderfluid
0,6-25,1.0,1.0,No,No,No,No,I don't know,I don't know,Physical health,No,0.0,Maybe,0.0,0.0,6.0,4.0,Some of my previous supervisors,Possibly,Possibly,0,Yes,Often,Often,Maybe,3,Maybe,Maybe,0,2,36,Male
0,More than 1000,0.0,0.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,8.0,8.0,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Sometimes,Often,No,5,Maybe,No,1,4,24,Female
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,No,0.0,No,0.0,1.0,9.0,7.0,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Not applicable to me,Sometimes,No,3,No,No,0,3,41,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,1.0,Maybe,1.0,1.0,7.0,8.0,"No, none of my previous supervisors",Yes,Possibly,1,Yes,Rarely,Sometimes,No,7,No,No,0,2,48,Female
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Maybe,0.0,Maybe,1.0,1.0,8.0,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Maybe,9,Maybe,Maybe,0,2,31,Man
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,No,1.0,Maybe,1.0,0.0,6.0,7.0,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Sometimes,Often,Yes,6,Maybe,No,0,3,65,male
0,More than 1000,0.0,1.0,Not eligible for coverage / NA,,No,I don't know,I don't know,Difficult,Physical health,No,0.0,No,0.0,0.0,3.0,0.0,"No, none of my previous supervisors",Possibly,Possibly,1,I don't know,Not applicable to me,Not applicable to me,,7,Maybe,No,0,2,34,Nonbinary/femme
0,100-500,1.0,1.0,I don't know,No,I don't know,I don't know,I don't know,Difficult,Same level of comfort for each,Yes,0.0,Maybe,0.0,0.0,5.0,3.0,Some of my previous supervisors,No,No,0,I don't know,Not applicable to me,Not applicable to me,,5,No,No,0,3,55,Female
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,Yes,10,No,No,0,2,33,Female
0,More than 1000,1.0,1.0,Yes,No,No,No,I don't know,Somewhat difficult,Physical health,No,0.0,No,0.0,1.0,1.0,1.0,"No, none of my previous supervisors",Yes,Yes,1,No,Rarely,Often,No,3,No,No,0,3,41,F
0,More than 1000,0.0,1.0,Yes,No,No,I don't know,I don't know,Neither easy nor difficult,Physical health,No,0.0,No,1.0,0.0,7.0,4.0,,Yes,Yes,1,I don't know,Sometimes,Often,,8,No,No,0,3,24,Female
0,100-500,0.0,1.0,Not eligible for coverage / NA,,No,I don't know,I don't know,Difficult,Physical health,No,0.0,Maybe,0.0,1.0,2.0,2.0,"No, none of my previous supervisors",Possibly,No,0,Yes,Not applicable to me,Not applicable to me,No,4,No,No,0,1,27,Female
0,26-100,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,0.0,0.0,5.0,5.0,"No, none of my previous supervisors",Don't Know,No,0,No,Not applicable to me,Not applicable to me,No,6,Yes,Maybe,0,3,30,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,8.0,7.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Sometimes,No,10,Maybe,Yes,1,4,37,male
0,6-25,1.0,1.0,No,,No,No,I don't know,Difficult,Physical health,No,0.0,No,0.0,0.0,5.0,3.0,Some of my previous supervisors,Yes,Yes,1,No,Rarely,Sometimes,Maybe,4,No,No,0,1,61,male
1,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",Don't Know,No,0,Yes,Not applicable to me,Not applicable to me,,6,Maybe,Maybe,0,2,45,M
0,More than 1000,1.0,1.0,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,No,0.0,No,0.0,0.0,8.0,3.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Often,Often,No,7,Yes,No,0,2,29,Male
0,100-500,1.0,1.0,Yes,Yes,I don't know,No,I don't know,I don't know,Same level of comfort for each,Maybe,1.0,Yes,1.0,1.0,7.0,6.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,,10,Maybe,Maybe,1,2,41,Male
0,26-100,1.0,1.0,Not eligible for coverage / NA,,No,No,I don't know,I don't know,Physical health,No,0.0,No,0.0,0.0,7.0,2.0,"No, none of my previous supervisors",No,Possibly,0,No,Rarely,Rarely,Maybe,7,No,No,0,3,39,Male
0,500-1000,0.0,1.0,I don't know,No,No,No,Yes,Somewhat difficult,Physical health,Maybe,0.0,No,0.0,0.0,10.0,3.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Often,Often,Yes,9,Maybe,No,0,2,30,Male
0,More than 1000,0.0,1.0,I don't know,No,No,I don't know,I don't know,Difficult,Physical health,No,0.0,No,0.0,0.0,2.0,1.0,"No, none of my previous supervisors",No,No,0,Yes,Not applicable to me,Not applicable to me,,1,No,No,0,1,46,Male
0,6-25,1.0,1.0,I don't know,No,No,No,I don't know,Somewhat easy,Physical health,No,0.0,No,0.0,0.0,8.0,8.0,I don't know,Don't Know,No,0,Yes,Not applicable to me,Not applicable to me,,6,No,No,0,2,42,Male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Neither easy nor difficult,Physical health,Yes,0.0,Maybe,0.0,1.0,8.0,7.0,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Maybe,6,No,No,1,3,29,Woman
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,No,Very easy,Same level of comfort for each,Maybe,1.0,Yes,1.0,1.0,7.0,6.0,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Sometimes,Maybe,10,No,No,1,3,34,Female
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Often,Often,Yes,8,Yes,No,0,3,52,Male
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Physical health,Maybe,1.0,Maybe,1.0,0.0,7.0,7.0,"No, none of my previous supervisors",Possibly,Possibly,1,I don't know,Rarely,Sometimes,No,7,No,No,0,3,36,male
0,26-100,1.0,1.0,I don't know,No,No,No,I don't know,Very easy,Same level of comfort for each,Maybe,0.0,Maybe,0.0,1.0,4.0,4.0,,No,No,0,No,Not applicable to me,Not applicable to me,,3,Maybe,Maybe,0,3,34,Male
1,,,,,,,,,,,,,,,,,,,No,No,0,I don't know,Not applicable to me,Not applicable to me,No,6,No,Maybe,0,2,50,male
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,1,Yes,Not applicable to me,Often,Yes,1,Yes,No,0,1,51,Male
0,26-100,1.0,1.0,Yes,Yes,No,I don't know,Yes,Neither easy nor difficult,Same level of comfort for each,Yes,0.0,No,0.0,0.0,6.0,7.0,"No, none of my previous supervisors",Possibly,Yes,1,No,Not applicable to me,Rarely,No,2,Yes,Maybe,0,3,35,Male
0,100-500,1.0,1.0,I don't know,Yes,No,No,No,Difficult,Physical health,No,0.0,Maybe,1.0,1.0,5.0,0.0,Some of my previous supervisors,Yes,Yes,1,Yes,Often,Often,Maybe,4,Yes,No,0,1,34,Male
0,26-100,1.0,1.0,Yes,Yes,Yes,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,1.0,Yes,1.0,1.0,10.0,8.0,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,7,Maybe,Maybe,1,2,24,gender non-conforming woman
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Physical health,Maybe,0.0,Maybe,0.0,1.0,0.0,2.0,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,No,5,No,No,0,1,37,Male
0,26-100,0.0,1.0,No,No,No,No,I don't know,Difficult,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,9.0,0.0,"Yes, all of my previous supervisors",Yes,Yes,1,Yes,Sometimes,Often,Yes,0,No,Maybe,0,2,24,Female 
0,1-5,1.0,0.0,Not eligible for coverage / NA,,No,No,I don't know,Somewhat easy,Same level of comfort for each,No,0.0,No,0.0,0.0,0.0,0.0,"No, none of my previous supervisors",Possibly,Yes,1,I don't know,Never,Sometimes,,0,Maybe,No,0,1,46,Male
0,More than 1000,1.0,1.0,I don't know,No,No,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,1.0,Maybe,0.0,0.0,3.0,2.0,,Possibly,Possibly,1,I don't know,Sometimes,Sometimes,No,8,No,No,0,2,31,m
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,I don't know,Sometimes,Often,Yes,5,No,No,0,1,35,M
0,100-500,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,0.0,Yes,0.0,1.0,5.0,5.0,"No, none of my previous supervisors",No,No,0,Yes,Not applicable to me,Not applicable to me,,10,Yes,No,0,1,40,Male 
0,6-25,1.0,1.0,Yes,No,No,No,Yes,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1.0,1.0,6.0,5.0,I don't know,Yes,Yes,1,I don't know,Sometimes,Sometimes,No,10,Yes,Maybe,0,3,28,male
